vehicle	group	manufacturer	model	division	powertrain	status	thumbnail	date
8668	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		14 July 2018
8669	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8670	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8671	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8672	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8673	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active	https://cdn.discordapp.com/attachments/385830976879722499/466629039537258506/20180711_113451.jpg	28 October 2018
8674	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8675	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8676	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8677	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8678	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8679	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8680	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8681	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8682	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8683	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8684	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8685	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8686	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8687	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active	https://cdn.discordapp.com/attachments/385830976879722499/466622632763326464/IMG_0371.JPG	11 July 2018
8688	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8689	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8690	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		4 August 2018
8691	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active	https://media.discordapp.net/attachments/385830976879722499/466670762908975104/IMG_5767.JPG?width=779&height=520	11 July 2018
8692	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8693	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8694	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8695	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8696	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8697	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8698	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8699	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8700	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8701	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8702	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8703	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8704	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8705	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8706	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8707	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8708	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active	https://cdn.discordapp.com/attachments/385830976879722499/466638797669531658/IMG_20180117_221429_715.jpg	11 July 2018
8709	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8710	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8711	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8712	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8713	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active	https://cdn.discordapp.com/attachments/385830976879722499/466628623487729684/CMXTsB13hpb6yLDKm29jThw8aFabaTpfWc17eAdjhrr3Zk02uknSua3iYD_DYnmqzxmWmjAy4Ipu75yqKanWJ9RC8LM5eAqpcDDa.png	11 July 2018
8714	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8715	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active	https://media.discordapp.net/attachments/385830976879722499/466433691946582027/IMG_3267.JPG?width=500&height=300	10 July 2018
8716	8620-8716	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8720	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8721	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8722	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8723	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8724	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active	https://cdn.discordapp.com/attachments/385830976879722499/466626815343984640/IMG_1218.JPG	12 July 2018
8725	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8726	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8727	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8728	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8729	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8730	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8731	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8732	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8733	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8734	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8735	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8736	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8737	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8738	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8739	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8740	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		16 July 2018
8741	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		16 July 2018
8742	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		16 July 2018
8743	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8744	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8745	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8746	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8747	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8748	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8749	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8750	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8751	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8752	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8753	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8754	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8755	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8756	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8757	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		16 July 2018
8758	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8759	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8760	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		5 August 2018
8761	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8762	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		5 August 2018
8763	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8764	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8765	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		5 August 2018
8766	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8767	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8768	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		5 August 2018
8769	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8770	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		16 July 2018
8771	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8772	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active	https://images-ext-1.discordapp.net/external/	28 October 2018
8773	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8774	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8775	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8776	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8777	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8778	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8779	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8780	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8781	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8782	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8783	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8784	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8785	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8786	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8787	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8788	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8789	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8790	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8791	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8792	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8793	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8794	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8795	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8796	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8797	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8798	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8799	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8800	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8801	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8802	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8803	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8804	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8805	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8806	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8807	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8808	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8809	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8810	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8811	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active	https://cdn.discordapp.com/attachments/385830976879722499/466618411372249088/IMG_0787_Edited.JPG	11 July 2018
8812	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8813	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8814	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8815	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8816	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8817	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8818	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8819	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8820	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8821	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8822	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8823	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Inactive		15 August 2018
8824	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8825	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8826	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8827	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active	https://media.discordapp.net/attachments/385830976879722499/466662927445917706/IMG_6153.JPG?width=779&height=520	12 July 2018
8828	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8829	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8830	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8831	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8832	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8833	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8834	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8835	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		5 August 2018
8836	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8837	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8838	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8839	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8840	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8841	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8842	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8843	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8844	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8845	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8846	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		16 July 2018
8847	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		16 July 2018
8848	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		16 July 2018
8849	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		16 July 2018
8850	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		16 July 2018
8851	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8852	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8853	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8854	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8855	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8856	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8857	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8858	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8859	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8860	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8861	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8862	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8863	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8864	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8865	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8866	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8867	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8868	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8869	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8870	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8871	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8872	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active	https://images-ext-1.discordapp.net/external/	2 August 2018
8873	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active	https://images-ext-2.discordapp.net/external/	4 August 2018
8874	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8875	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		17 July 2018
8876	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8877	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		6 August 2018
8878	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8879	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		5 August 2018
8880	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8881	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8882	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8883	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8884	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8885	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8886	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8887	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8888	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		7 August 2018
8889	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8890	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		7 August 2018
8891	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8892	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		5 August 2018
8893	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8894	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8895	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		5 August 2018
8896	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8897	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8898	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8899	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R	Active		12 July 2018
8900	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8901	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8902	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8903	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8904	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8905	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8906	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8907	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8908	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8909	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8910	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8911	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8912	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8913	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8914	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8915	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8916	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		4 August 2018
8917	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8918	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8919	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8920	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8921	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8922	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8923	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8924	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		9 July 2018
8925	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		19 August 2018
8926	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		19 January 2019
8927	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		19 August 2018
8928	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		19 August 2018
8929	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		19 August 2018
8930	8720-8964	Nova Bus	2017 LFS IV	Eglinton	L9-B400R6	Active		19 August 2018
8931	8720-8964	Nova Bus	2017 LFS IV	Birchmount	L9-B400R6	Active		9 July 2018
8932	8720-8964	Nova Bus	2017 LFS IV	Birchmount	L9-B400R6	Active		9 July 2018
8933	8720-8964	Nova Bus	2017 LFS IV	Birchmount	L9-B400R6	Active		9 July 2018
8934	8720-8964	Nova Bus	2017 LFS IV	Birchmount	L9-B400R6	Active		9 July 2018
8935	8720-8964	Nova Bus	2017 LFS IV	Birchmount	L9-B400R6	Active		9 July 2018
8936	8720-8964	Nova Bus	2017 LFS IV	Birchmount	L9-B400R6	Active		9 July 2018
8937	8720-8964	Nova Bus	2017 LFS IV	Birchmount	L9-B400R6	Active		9 July 2018
8938	8720-8964	Nova Bus	2017 LFS IV	Birchmount	L9-B400R6	Active		9 July 2018
8939	8720-8964	Nova Bus	2017 LFS IV	Birchmount	L9-B400R6	Active		9 July 2018
8940	8720-8964	Nova Bus	2017 LFS IV	Birchmount	L9-B400R6	Active		9 July 2018
8941	8720-8964	Nova Bus	2017 LFS IV	Birchmount	L9-B400R6	Active		9 July 2018
8942	8720-8964	Nova Bus	2017 LFS IV	Birchmount	L9-B400R6	Active	https://cdn.discordapp.com/attachments/385830976879722499/466612655587852289/IMG_8571.JPG	11 July 2018
